node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
C07C29/00,0.00570539419087137,0.0027656135111235004,0.01774539522254511,0.00019768113222899938,20,0.3213470816399135
E21B43/34,0.034578146611341634,0.022813414514325385,0.0779800789143568,0.0016940790182987174,26,0.37445257513762253
C07C1/24,0.020055325034578148,0.006689305170129022,0.07240730923850142,0.0005327095515069048,28,0.34089554999770355
C07C41/09,0.009854771784232365,0.002628409749474038,0.039707257588987875,0.0004621065952217,26,0.3319727654076106
E21B43/40,0.016943291839557402,0.004521297911744686,0.05783994911359766,0.000672400218138183,26,0.3580475273560786
C02F1/00,0.023858921161825728,0.007656974796799647,0.04967348797414899,0.0011309001631032473,24,0.3432310908993047
G05B19/042,0.0012102351313969572,0.00027823853515091614,0.0009850419694931816,9.06069540965195e-05,6,0.2561247956424464
G06F17/18,0.010546334716459198,0.001057047291093267,0.028560307031475152,0.00047052119019614725,25,0.3132496093769932
E21B43/14,0.013658367911479945,0.001288304679225868,0.04451856955370525,0.0008285905964097632,26,0.32497411797912895
B65B1/04,0.00190179806362379,0.0001961523067255339,0.007654943290739281,0.00010156170366848017,7,0.2983800478121651
B65D25/04,0.0017289073305670818,0.0017768174616049964,0.002657725450123539,0.0001696090531722272,5,0.2532248788296731
E21B43/11,0.00950899031811895,0.0008233769146870556,0.03541077386351652,0.0004598094767623066,26,0.31993109411624315
E21B43/38,0.010200553250345782,0.0013211090421189364,0.0365130898707664,0.0007658316983642876,26,0.3211205052731397
E21B7/00,0.012621023513139696,0.0023342360575544867,0.039008689845493834,0.00046016161057580633,26,0.3291158193907668
E21B7/04,0.021957123098201938,0.004341609013238056,0.05766639604046513,0.0013561241939010868,26,0.33627339258734407
B01J19/08,0.015905947441217153,0.0036578155327655244,0.023045931037552706,0.0008144489487954195,23,0.3095718348122259
C01B21/06,0.0012102351313969572,5.414071912482288e-06,0.0024069468412213735,5.3928767825198695e-05,5,0.2419843019256268
C07C253/24,0.0008644536652835409,0.0,0.0018106277233540075,4.785628869706672e-05,5,0.24152931263939117
C07C209/02,0.0008644536652835409,0.0,0.0018106277233540075,4.785628869706672e-05,5,0.24152931263939117
C01C1/04,0.0029391424619640387,6.789819999536073e-05,0.00794049754073626,0.00010735677473491544,12,0.27484095911598927
G01V9/02,0.0034578146611341635,3.4179829429411925e-05,0.01895558517487382,0.00012123035504190369,16,0.3112257565239642
G06Q50/02,0.024896265560165977,0.007429570860419171,0.04878766925813063,0.0021215960145410852,26,0.32503737122988724
G01V9/00,0.020401106500691563,0.0035663533555454216,0.045726091575339446,0.001745485974216059,26,0.325734785615491
E21B43/27,0.00950899031811895,0.0015159649367554031,0.03381522993368838,0.0005191999230845594,26,0.3196861082742806
B01D19/00,0.01625172890733057,0.006087127197957557,0.03443166783643285,0.0008375708805411595,24,0.34201262989938913
-,0.0,0.0,2.8693712372170918e-130,2.6374785704866168e-05,0,0.0
G01N1/22,0.010546334716459198,0.0025854614444202227,0.00994797744325737,0.0007397893392705054,18,0.28960061291209044
G01N1/24,0.0022475795297372063,2.2085055432372884e-05,0.001289362597663488,0.00027927728209698496,9,0.2525228591545064
G01N33/22,0.005878284923928077,0.0016306840793156175,0.011222723358798422,0.0004890341712684702,16,0.303753168178394
C07C15/04,0.010027662517289074,0.00017583442181602255,0.03560389003552619,0.0003573094595109391,26,0.2795491882577006
C07C15/06,0.00760719225449516,8.175887927144626e-05,0.027561426470592617,0.00029327872559322635,26,0.27514284944893735
C07C15/08,0.010719225449515906,0.0004954922445355054,0.03232030445115448,0.0004415823423859555,26,0.27761282293950196
C10G1/00,0.024031811894882436,0.011182746897226918,0.03534496433402045,0.001462721402175285,26,0.3332979178209202
E21B,0.0034578146611341635,0.002585619379794246,0.012310353028762103,0.00025649784915160283,14,0.30194075474724275
G06Q50/06,0.01711618257261411,0.0073309617050272054,0.03095481114057321,0.0008344855312339587,25,0.3284253967986267
G01V11/00,0.01970954356846473,0.0027654480379692764,0.052216294270234186,0.0010524628290433334,26,0.32771642590215555
